effective_time,version,brand_name,generic_names,manufacturer_names,product_ndcs,package_ndcs,upcs,route,product_type,substance_names,uniis,pharm_class_epc,pharm_class_pe,pharm_class_cs,spl_id,spl_set_id,is_original_packager
20241108,3,Degree,['ULTRACLEAR BLACK PLUS WHITE ANTIPERSPIRANT DEODORANT'],['Conopco Inc. d/b/a/ Unilever'],['64942-1956'],"['64942-1956-1', '64942-1956-2']",[],['TOPICAL'],['HUMAN OTC DRUG'],['ALUMINUM SESQUICHLOROHYDRATE'],['UCN889409V'],[],[],[],['266905a4-477b-1a26-e063-6394a90a3832'],['c9d4b33e-eb79-3bf4-e053-2a95a90a093b'],[True]
20241108,3,Degree,['WILD WOODS 48H ANTIPERSPIRANT DEODORANT'],['Conopco Inc. d/b/a/ Unilever'],['64942-2001'],"['64942-2001-1', '64942-2001-2']",[],['TOPICAL'],['HUMAN OTC DRUG'],['ALUMINUM ZIRCONIUM TETRACHLOROHYDREX GLY'],['8O386558JE'],[],[],[],['26693b4e-fb21-336f-e063-6394a90aa909'],['d1b9e332-a971-6cc4-e053-2a95a90a9287'],[True]
20241108,3,Dove,['ALUMINUM ZIRCONIUM TETRACHLOROHYDREX GLY'],['Conopco Inc. d/b/a/ Unilever'],['64942-1698'],['64942-1698-1'],[],['TOPICAL'],['HUMAN OTC DRUG'],['ALUMINUM ZIRCONIUM TETRACHLOROHYDREX GLY'],['8O386558JE'],[],[],[],['266a83c1-7d74-1d5b-e063-6394a90a3505'],['9c10b266-3d64-42b0-e053-2995a90a2059'],[True]
20241110,4,Degree,['MOTIONSENSE DRY SPRAY COCONUT AND MINT 48H ANTIPERSPIRANT DEODORANT'],"['Conopco, Inc. d/b/a Unilever']",['64942-1767'],['64942-1767-1'],[],['TOPICAL'],['HUMAN OTC DRUG'],['ALUMINUM CHLOROHYDRATE'],['HPN8MZW13M'],[],[],[],['2690a13f-0ec1-2255-e063-6394a90a852c'],['a912ddee-2c1d-25f6-e053-2a95a90ab985'],[True]
20241108,5,Degree,['ADVANCED FRESH DRY SPRAY 72H ANTIPERSPIRANT DEODORANT'],"['Conopco, Inc. d/b/a Unilever']",['64942-1904'],"['64942-1904-1', '64942-1904-2']",[],['TOPICAL'],['HUMAN OTC DRUG'],['ALUMINUM SESQUICHLOROHYDRATE'],['UCN889409V'],[],[],[],['26684cfa-7414-bad0-e063-6394a90ab488'],['c34084b4-d9af-2f49-e053-2a95a90a2a46'],[True]
20241108,2,Sure Invisible Solid Fresh and Cool,['ALUMINUM ZIRCONIUM TRICHLOROHYDREX GLY'],['Sodalis USA LLC'],['81277-008'],['81277-008-01'],['0883484310069'],['TOPICAL'],['HUMAN OTC DRUG'],['ALUMINUM ZIRCONIUM TRICHLOROHYDREX GLY'],['T27D6T99LH'],[],[],[],['266bae4e-de4b-db7f-e063-6394a90afd57'],['64d0a899-39e4-473e-8d44-49848fd7fdd1'],[True]
20241108,1,"Miranda Castros Phosphorus 5 Cell Salts For Physical and Emotional Fatigue, Stress and Tension","['CALCAREA PHOS, FERRUM PHOS, KALI PHOS, MAGNESIUM PHOS, NATRUM PHOS']","[""MIRANDA CASTRO'S SHOP, LLC""]",['82586-200'],['82586-200-20'],[],['ORAL'],['HUMAN OTC DRUG'],"['FERROSOFERRIC PHOSPHATE', 'MAGNESIUM PHOSPHATE, DIBASIC TRIHYDRATE', 'POTASSIUM PHOSPHATE, DIBASIC', 'SODIUM PHOSPHATE, DIBASIC, HEPTAHYDRATE', 'TRIBASIC CALCIUM PHOSPHATE']","['91GQH8I5F7', 'HF539G9L3Q', 'CI71S98N1Z', '70WT22SF4B', '91D9GV0Z28']",[],[],[],['2670fe01-9534-a0c2-e063-6394a90aedb1'],['2670fdeb-0c80-9f23-e063-6394a90a8c6a'],[True]
20241108,3,Degree,['ADVANCED LAVENDER AND WATERLILY 72H ANTIPERSPIRANT DEODORANT'],['Conopco Inc. d/b/a/ Unilever'],['64942-1954'],['64942-1954-1'],['0079400486868'],['TOPICAL'],['HUMAN OTC DRUG'],['ALUMINUM SESQUICHLOROHYDRATE'],['UCN889409V'],[],[],[],['2668ec3c-00e2-0f84-e063-6394a90a1bde'],['c843ddb1-2619-6cc6-e053-2a95a90ad396'],[True]
20241108,3,Degree,['ULTRACLEAR BLACK PLUS WHITE ANTIPERSPIRANT DEODORANT'],['Conopco Inc. d/b/a/ Unilever'],['64942-1960'],"['64942-1960-1', '64942-1960-2']",[],['TOPICAL'],['HUMAN OTC DRUG'],['ALUMINUM SESQUICHLOROHYDRATE'],['UCN889409V'],[],[],[],['266911ad-4602-338c-e063-6394a90ae95a'],['c9da66fb-0816-30dd-e053-2a95a90a0407'],[True]
20241111,7,Varibar Nectar,['BARIUM SULFATE'],['E-Z-EM Canada Inc'],"['32909-116', '32909-115']","['32909-115-00', '32909-116-00', '32909-116-55']",[],['ORAL'],['HUMAN PRESCRIPTION DRUG'],['BARIUM SULFATE'],['25BB7EKE2E'],['Radiographic Contrast Agent [EPC]'],[],[],['0df3ecf9-e9d5-3450-9a7c-69f3f16818c9'],['5e7045f7-b771-d8af-ce30-be95b2597c10'],[True]
20241111,5,FOREVER SKIN GLOW 24h wear radiant foundation Perfection and hydration Concentrated floral skincare with suncreen Broad spectrum SPF 15 2WO,"['OCTISALATE, TITANIUM DIOXIDE']",['Parfums Christian Dior'],['61957-3127'],"['61957-3127-0', '61957-3127-1', '61957-3127-7', '61957-3127-2']","['3348901616195', '3348901579087']",['TOPICAL'],['HUMAN OTC DRUG'],"['OCTISALATE', 'TITANIUM DIOXIDE']","['4X49Y0596W', '15FIX9V2JP']",[],[],[],['26a0e7da-ab49-6c1c-e063-6294a90a74e0'],['0d4e667a-cf93-4f6d-8565-ecfa9a18cfbf'],[True]
20241104,4,Chlorthalidone,['CHLORTHALIDONE'],['Major Pharmaceuticals'],['0904-6900'],"['0904-6900-04', '0904-6900-61']",[],['ORAL'],['HUMAN PRESCRIPTION DRUG'],['CHLORTHALIDONE'],['Q0MQD1073Q'],['Thiazide-like Diuretic [EPC]'],['Increased Diuresis [PE]'],[],['20ab5477-9758-4433-89fb-49af092d668e'],['2de92cea-8f03-4af0-9d91-d4578510cc53'],[]
20241108,12,Motrin IB,['IBUPROFEN'],['Kenvue Brands LLC'],['50580-409'],"['50580-409-20', '50580-409-80', '50580-409-12']",['0300450409201'],['ORAL'],['HUMAN OTC DRUG'],['IBUPROFEN'],['WK2XYI10QM'],['Nonsteroidal Anti-inflammatory Drug [EPC]'],[],"['Anti-Inflammatory Agents, Non-Steroidal [CS]']",['21aaa192-9f3c-141d-e063-6394a90ad1e7'],['d9fc716a-fba5-45f8-8024-52325799d1dd'],[True]
20241031,1,Geri-kot,['SENNOSIDES'],['Geri-Care Pharmaceutical Corp'],['57896-434'],"['57896-434-01', '57896-434-10', '57896-434-20']",['0357896451011'],['ORAL'],['HUMAN OTC DRUG'],['SENNOSIDES'],['3FYP5M0IJX'],[],[],[],['25c7bca0-e660-c209-e063-6394a90aadcf'],['25c822ee-f23a-365e-e063-6394a90a06ee'],[True]
20241101,1,Nitrous Oxide,['NITROUS OXIDE'],['FULLERTON WELDING SUPPLY'],['42751-1075'],"['42751-1075-1', '42751-1075-2', '42751-1075-3']",[],['RESPIRATORY (INHALATION)'],['HUMAN PRESCRIPTION DRUG'],['NITROUS OXIDE'],['K50XQU1029'],[],[],[],['25dd7dca-2cfe-1e1c-e063-6294a90ad238'],['25dd7dca-2cfd-1e1c-e063-6294a90ad238'],[True]
20241022,5,TRADER JOES HAND SANITIZER WITH MOISTURIZERS AND VITAMIN E,['ALCOHOL'],"[""Trader Joe's Company""]",['71270-202'],['71270-202-18'],[],['TOPICAL'],['HUMAN OTC DRUG'],['ALCOHOL'],['3K9958V90M'],[],[],[],['2515a1e6-d393-61f0-e063-6394a90a5f05'],['3942cc6f-edb8-4f0c-9493-25e954dac31a'],[True]
20241107,3,Dove,['MEN PLUS CARE ADVANCED ACNE CLEAR FACE PLUS BODY CLEANSER'],['CONOPCO Inc. d/b/a Unilever'],['64942-2093'],['64942-2093-1'],[],['TOPICAL'],['HUMAN OTC DRUG'],['SALICYLIC ACID'],['O414PZ4LPZ'],[],[],[],['2656ccb5-349e-449c-e063-6394a90aaaab'],['e91bc6e6-1b14-e799-e053-2995a90ac27b'],[True]
20241106,5,e.l.f Skin Acne-Treating Body Mist,['SALICYLIC ACID'],"['e.l.f. Cosmetics, Inc']",['76354-418'],['76354-418-01'],[],['TOPICAL'],['HUMAN OTC DRUG'],['SALICYLIC ACID'],['O414PZ4LPZ'],[],[],[],['26423da6-1d9c-0fac-e063-6394a90a51ea'],['f575b71f-d2bf-7469-e053-2995a90a02eb'],[True]
20241107,3,bhs beautiful hair and scalp,['CURL MOISTURE ANTI-DANDRUFF CONDITIONER'],"['Conopco, Inc. d/b/a/ Unilever']",['64942-2058'],['64942-2058-1'],[],['TOPICAL'],['HUMAN OTC DRUG'],['SALICYLIC ACID'],['O414PZ4LPZ'],[],[],[],['26524b43-63b3-5087-e063-6394a90ad094'],['e3c9a4e1-27bf-01d9-e053-2a95a90ab68d'],[True]
20241108,2,ABC Arbonne Baby Care Diaper Rash,['DIMETHICONE AND ZINC OXIDE'],"['Arbonne International, LLC']",['42508-331'],['42508-331-03'],[],['TOPICAL'],['HUMAN OTC DRUG'],"['DIMETHICONE', 'ZINC OXIDE']","['92RU3N3Y1O', 'SOI2LOH54Z']",[],['Skin Barrier Activity [PE]'],[],['266ee9ae-7f66-26d9-e063-6394a90a851e'],['dd1d8198-bb9d-4508-a971-ae3bc624cdd1'],[True]
20241106,6,Glycopyrrolate,['GLYCOPYRROLATE'],"['Accord Healthcare, Inc.,']","['16729-471', '16729-472', '16729-473', '16729-474']","['16729-471-08', '16729-472-08', '16729-473-03', '16729-474-03', '16729-474-05']","['0316729473316', '0316729474054', '0316729471633', '0316729472302']","['INTRAMUSCULAR', 'INTRAVENOUS']",['HUMAN PRESCRIPTION DRUG'],['GLYCOPYRROLATE'],['V92SO9WP2I'],[],[],[],['26414fd7-8342-2e31-e063-6294a90a69cc'],['871797f0-697a-4a29-a37b-d06219e8f266'],[True]
20241106,8,ELF Clear Blemish Control Face Primer,['SALICYLIC ACID'],"['e.l.f. Cosmetics, Inc']",['76354-624'],['76354-624-01'],[],['TOPICAL'],['HUMAN OTC DRUG'],['SALICYLIC ACID'],['O414PZ4LPZ'],[],[],[],['2641d44b-d946-d724-e063-6394a90a58fb'],['94cfd075-41cc-402b-9d82-38bb6acda5b1'],[True]
20241107,2,Shea Moisture,['APPLE CIDER VINEGAR ANTI-DANDRUFF CONDITIONER'],"['Conopco, Inc. d/b/a/ Unilever']",['64942-2083'],['64942-2083-1'],[],['TOPICAL'],['HUMAN OTC DRUG'],['SALICYLIC ACID'],['O414PZ4LPZ'],[],[],[],['2652405e-f05e-3fe0-e063-6394a90a9b51'],['e5e720f7-4a24-8f34-e053-2a95a90acd8c'],[True]
20241105,3,ECZEMA,['OATMEAL'],['ORGANIC & SUSTAINABLE BEAUTY'],['52915-010'],"['52915-010-19', '52915-010-05', '52915-010-85']",[],['TOPICAL'],['HUMAN OTC DRUG'],['OATMEAL'],['8PI54V663Y'],"['Non-Standardized Food Allergenic Extract [EPC]', 'Non-Standardized Plant Allergenic Extract [EPC]']","['Increased Histamine Release [PE]', 'Cell-mediated Immunity [PE]']","['Allergens [CS]', 'Dietary Proteins [CS]', 'Plant Proteins [CS]']",['9bcc07a8-7007-4b41-83e2-d147abb7dbb1'],['81eb3df4-5beb-45aa-82ca-e8b4b37e45f4'],[True]
20241108,3,Gemfibrozil,['GEMFIBROZIL'],['Zydus Pharmaceuticals (USA) Inc.'],['68382-553'],"['68382-553-06', '68382-553-14', '68382-553-16', '68382-553-01', '68382-553-05', '68382-553-10', '68382-553-30']",['0368382553065'],['ORAL'],['HUMAN PRESCRIPTION DRUG'],['GEMFIBROZIL'],['Q8X02027X3'],['Peroxisome Proliferator Receptor alpha Agonist [EPC]'],[],['PPAR alpha [CS]'],['9c4294b2-eee2-42d7-b260-6fc2e7e28833'],['556945e8-4100-4538-bcba-af5b2f13a7e8'],[True]
20241108,2,good neighbor pharmacy adult tussin DM,"['DEXTROMETHORPHAN HYDROBROMIDE, GUAIFENESIN']",['Amerisource Bergen'],['46122-704'],"['46122-704-26', '46122-704-34']",[],['ORAL'],['HUMAN OTC DRUG'],"['DEXTROMETHORPHAN HYDROBROMIDE', 'GUAIFENESIN']","['9D2RTI9KYH', '495W7451VQ']",['Expectorant [EPC]'],"['Decreased Respiratory Secretion Viscosity [PE]', 'Increased Respiratory Secretions [PE]']",[],['ba7d4737-817c-4b69-a011-cc8adef3dec9'],['ced71993-f535-4e28-bc1d-3fcb7d86e9b7'],[True]
20241101,6,Extra Strength Gas Relief,['SIMETHICONE'],['SAFEWAY'],['21130-110'],"['21130-110-18', '21130-110-48']",[],['ORAL'],['HUMAN OTC DRUG'],"['DIMETHICONE, UNSPECIFIED']",['92RU3N3Y1O'],[],[],[],['c4f9b8a2-3a4f-43cd-b958-fbe8d90e1b23'],['c8946bd2-6351-40e4-a139-d8214889bb4e'],[True]
20241103,2,Doans Maximum Strength,['MAGNESIUM SALICYLATE'],"[""Dr. Reddy's Laboratories Inc.""]",['55741-600'],"['55741-600-34', '55741-600-01']",[],['ORAL'],['HUMAN OTC DRUG'],['MAGNESIUM SALICYLATE'],['41728CY7UX'],[],[],[],['b62966c7-bee8-f17a-3a29-777316e13693'],['c906df41-bb45-03ea-b1a8-2b9816d55c97'],[True]
20241106,12,Topcare Antacid Calcium Extra Strength,['CALCIUM CARBONATE'],['Topco Associates LLC'],['36800-489'],['36800-489-83'],['0036800002500'],['ORAL'],['HUMAN OTC DRUG'],['CALCIUM CARBONATE'],['H0G9379FGK'],[],[],[],['eef6f875-702a-4d62-a517-11a4fdc04c7b'],['495d97b0-d95c-46d1-a76a-56ac7f823538'],[True]
20241104,8,Motion Sickness,['DIMENHYDRINATE'],"['Geiss, Destin & Dunn Inc.']",['50804-198'],['50804-198-02'],['0846036000894'],['ORAL'],['HUMAN OTC DRUG'],['DIMENHYDRINATE'],['JB937PER5C'],[],[],[],['088ebd9d-930d-4b3b-8403-c8403e0c1bab'],['fdb683c5-ff7f-4b93-9892-670cf1f29f2a'],[True]
20241104,19,Neomycin and Polymyxin B Sulfates and Hydrocortisone,"['NEOMYCIN SULFATE, POLYMYXIN B SULFATE AND HYDROCORTISONE']",['A-S Medication Solutions'],['50090-0431'],['50090-0431-0'],[],['AURICULAR (OTIC)'],['HUMAN PRESCRIPTION DRUG'],"['HYDROCORTISONE', 'NEOMYCIN SULFATE', 'POLYMYXIN B SULFATE']","['WI4X0X7BPJ', '057Y626693', '19371312D4']",['Corticosteroid [EPC]'],[],[],['08aab101-04b5-4359-bf39-1daecd1faf61'],['1185a82b-e731-456a-8fc1-d9f0fc1ab0bc'],[]
20241105,4,Aveeno Baby Daily Moisture,['DIMETHICONE'],['Kenvue Brands LLC'],['69968-0679'],['69968-0679-8'],['0381370036647'],['TOPICAL'],['HUMAN OTC DRUG'],['DIMETHICONE'],['92RU3N3Y1O'],[],['Skin Barrier Activity [PE]'],[],['2276b65a-b512-ceee-e063-6394a90a2c8a'],['3879110f-ba83-446b-b580-f8eaa859789d'],[True]
20241105,4,Cough Drops Honey Lemon with Sugar,['MENTHOL'],['Lidl US LLC'],"['71141-110', '71141-111', '71141-112']","['71141-111-32', '71141-112-32', '71141-110-32']",[],['ORAL'],['HUMAN OTC DRUG'],['MENTHOL'],['L7T10EIP3A'],[],[],[],['262d74ae-523c-7ce3-e063-6394a90a6e5a'],['4ad9398f-7488-6eaf-e054-00144ff8d46c'],[True]
20241021,1,Deep Cover Bug Bite Relief,['BENZOCAINE'],"['Morrisons Outdoors, LLC']",['84806-147'],['84806-147-03'],['0850050802334'],['TOPICAL'],['HUMAN OTC DRUG'],['BENZOCAINE'],['U3RSY48JW5'],['Standardized Chemical Allergen [EPC]'],"['Increased Histamine Release [PE]', 'Cell-mediated Immunity [PE]']",['Allergens [CS]'],['25010dd6-fb47-8ee7-e063-6394a90aee6c'],['25010dd6-fb48-8ee7-e063-6394a90aee6c'],[True]
20241107,103,Fluticasone Propionate,['FLUTICASONE PROPIONATE'],['Bryant Ranch Prepack'],['72162-1402'],"['72162-1402-2', '72162-1402-3', '72162-1402-6']",[],['TOPICAL'],['HUMAN PRESCRIPTION DRUG'],['FLUTICASONE PROPIONATE'],['O2GMZ0LF5W'],[],[],[],['1f9c4503-8023-4e8e-8d83-867fb28b26e6'],['0cd0b88c-1ab3-4699-8eda-554054b8d33c'],[]
20241105,5,Aveeno Skin Relief Overnight,['DIMETHICONE'],['Kenvue Brands LLC'],['69968-0488'],['69968-0488-7'],['0381370011378'],['TOPICAL'],['HUMAN OTC DRUG'],['DIMETHICONE'],['92RU3N3Y1O'],[],['Skin Barrier Activity [PE]'],[],['22782da1-8a43-5fb7-e063-6394a90a680b'],['e7da6c9c-d6b0-4dc5-bfa4-68345f9c2d3c'],[True]
20241113,1,Sterile Isotonic Saline Solution,['SODIUM CHLORIDE'],"['Qingdao TOPN Import & Export Co.,Ltd']",['84939-001'],['84939-001-01'],[],['INTRAVENOUS'],['HUMAN OTC DRUG'],['WATER'],['059QF0KO0R'],[],[],[],['26ca6a76-7800-af56-e063-6294a90a10f0'],['26ca6a76-77ff-af56-e063-6294a90a10f0'],[True]
20241107,3,Vaseline,['HEALING JELLY'],['Conopco Inc. d/b/a Unilever'],['64942-1874'],"['64942-1874-1', '64942-1874-2', '64942-1874-3', '64942-1874-4', '64942-1874-5']",[],['TOPICAL'],['HUMAN OTC DRUG'],['PETROLATUM'],['4T6H12BN9U'],[],[],[],['2652b362-46e5-8cc0-e063-6394a90a6179'],['bd4418b7-c6aa-5e71-e053-2995a90a4cc4'],[True]
20241107,2,Axe,['ACNE CONTROL BODY HAND AND FACE BAR'],['Conopco Inc. d/b/a/ Unilever'],['64942-2025'],['64942-2025-1'],[],['TOPICAL'],['HUMAN OTC DRUG'],['SALICYLIC ACID'],['O414PZ4LPZ'],[],[],[],['2652d303-43fb-9f40-e063-6394a90ad497'],['ddcfb8de-f45c-46e1-e053-2a95a90a2845'],[True]
20241107,3,Dove,['CARE AND PROTECT MOISTURE RENEW ANTIBACTERIAL BODY WASH'],['Conopco Inc. d/b/a/ Unilever'],['64942-1843'],"['64942-1843-1', '64942-1843-2', '64942-1843-3']",[],['TOPICAL'],['HUMAN OTC DRUG'],['BENZALKONIUM CHLORIDE'],['F5UM2KM3W7'],[],[],[],['265356ec-cd0d-ef86-e063-6394a90ad332'],['b9b90d9e-9b08-420e-e053-2a95a90aac5e'],[True]
20241112,1,HELLO SUNDAY THE MINERAL LIP ONE NOURISHING LIP TINT SPF 45 BERRY BALMY,['ZINC OXIDE'],['Kao USA Inc.'],['10596-001'],['10596-001-01'],[],['TOPICAL'],['HUMAN OTC DRUG'],['ZINC OXIDE'],['SOI2LOH54Z'],[],[],[],['26bcb9cd-bfb6-998c-e063-6394a90ab9d6'],['26bcb9cd-bfb5-998c-e063-6394a90ab9d6'],[True]
20241106,16,Fluticasone Propionate,['FLUTICASONE PROPIONATE'],['A-S Medication Solutions'],['50090-2880'],['50090-2880-0'],[],['NASAL'],['HUMAN PRESCRIPTION DRUG'],['FLUTICASONE PROPIONATE'],['O2GMZ0LF5W'],[],[],[],['25caa858-6943-4476-abf8-7cc3d3c32755'],['3b1849e1-bd0b-42e4-a4ac-f156dc18604a'],[]
20241113,1,SUNPLUS LIP LIFE,['SUNSCREEN'],['I. Shay Cosmetics'],['65112-303'],"['65112-303-01', '65112-303-02']",['0860003289952'],['TOPICAL'],['HUMAN OTC DRUG'],"['AVOBENZONE', 'HOMOSALATE', 'OCTISALATE', 'OCTOCRYLENE']","['G63QQF2NOX', 'V06SV4M95S', '4X49Y0596W', '5A68WGF6WM']",[],[],[],['26d28286-e813-0fb3-e063-6394a90a338d'],['26d28286-e812-0fb3-e063-6394a90a338d'],[True]
20241109,6,Childrens Pain and Fever Dissolve Packs,['ACETAMINOPHEN'],['WALGREENS CO.'],['0363-5101'],['0363-5101-18'],[],['ORAL'],['HUMAN OTC DRUG'],['ACETAMINOPHEN'],['362O9ITL9D'],[],[],[],['4a16dfc4-8079-4dc5-8272-4a13800b18b7'],['ea0f265f-7d64-4731-beda-0bb841dd1ad7'],[True]
20241108,11,Sodium Acetate,['SODIUM ACETATE'],"['Hospira, Inc.']",['0409-3299'],"['0409-3299-45', '0409-3299-25', '0409-3299-46', '0409-3299-26']",[],['INTRAVENOUS'],['HUMAN PRESCRIPTION DRUG'],['SODIUM ACETATE ANHYDROUS'],['NVG71ZZ7P0'],[],[],[],['99255488-8958-49ab-965c-083119f5ba3c'],['c3be2468-45e8-4ecc-a30b-e966743a563f'],[True]
20241031,1,Lemongrass Hand Sanitizer,['ALCOHOL'],"['Natural Essentials, Inc.']",['66902-547'],['66902-547-02'],['0111280149423'],['TOPICAL'],['HUMAN OTC DRUG'],['ALCOHOL'],['3K9958V90M'],[],[],[],['25ca3908-24ab-5e4f-e063-6394a90a7a88'],['25ca3908-24aa-5e4f-e063-6394a90a7a88'],[True]
20241108,8,Tylenol Cold plus Flu Severe and Tylenol Cold Max,"['ACETAMINOPHEN, DEXTROMETHORPHAN HYDROBROMIDE, DOXYLAMINE SUCCINATE, GUAIFENESIN, AND PHENYLEPHRINE HYDROCHLORIDE']",['Kenvue Brands LLC'],['50580-241'],"['50580-241-01', '50580-403-08', '50580-571-01']",['0300450269089'],[],['HUMAN OTC DRUG'],[],[],[],[],[],['21d5783d-4344-ac00-e063-6394a90a6284'],['47c61858-72ce-409b-a3af-a63620cf7d13'],[True]
20241106,8,ELF Blemish Control Face Primer Clear,['SALICYLIC ACID'],"['e.l.f. Cosmetics, Inc']",['76354-210'],['76354-210-10'],[],['TOPICAL'],['HUMAN OTC DRUG'],['SALICYLIC ACID'],['O414PZ4LPZ'],[],[],[],['2641d44b-d93a-d724-e063-6394a90a58fb'],['21bdbc81-d243-439b-ac90-31d9107222b4'],[True]
20241105,10,Ranitidine,['RANITIDINE'],['Granules India Ltd'],"['62207-773', '62207-774']","['62207-774-58', '62207-774-41', '62207-774-47', '62207-774-36', '62207-773-58', '62207-773-41', '62207-773-47', '62207-773-32', '62207-773-36']",[],['ORAL'],['HUMAN OTC DRUG'],['RANITIDINE HYDROCHLORIDE'],['BK76465IHM'],[],[],[],['262a80d3-d60c-b3c0-e063-6394a90a2705'],['aab81d9f-397d-49fb-8083-77a1872cc71f'],[True]
20241105,4,Antibacterial Lidocaine Wound Gel,"['BENZALKONIUM CHLORIDE, LIDOCAINE HYDROCHLORIDE']",['CVS Pharmacy'],['69842-652'],"['69842-652-14', '69842-652-28']",[],['TOPICAL'],['HUMAN OTC DRUG'],"['BENZALKONIUM CHLORIDE', 'LIDOCAINE HYDROCHLORIDE']","['F5UM2KM3W7', 'V13007Z41A']",[],[],[],['2630186e-3bd1-e258-e063-6394a90a27be'],['960bfe55-87f6-3e51-e053-2995a90a867d'],[]
20241106,1,Tamsulosin Hydrochloride,['TAMSULOSIN HYDROCHLORIDE'],['Coupler LLC'],['67046-0829'],['67046-0829-3'],[],['ORAL'],['HUMAN PRESCRIPTION DRUG'],['TAMSULOSIN HYDROCHLORIDE'],['11SV1951MR'],[],[],[],['2642c60c-53eb-4727-e063-6294a90ac4e1'],['2642c5e1-47c1-b87b-e063-6294a90af6ce'],[]
20241107,12,Oxygen,['OXYGEN'],"['Middlesex Gases and Technologies, Inc.']",['63961-100'],"['63961-100-16', '63961-100-18', '63961-100-17', '63961-100-11', '63961-100-12', '63961-100-13', '63961-100-14', '63961-100-19', '63961-100-15']",[],['RESPIRATORY (INHALATION)'],['HUMAN PRESCRIPTION DRUG'],['OXYGEN'],['S88TT14065'],[],[],[],['2656e624-2b80-2f85-e063-6394a90a5e02'],['a0c7053b-5692-402e-b5d0-6de2b189deff'],[True]
20241112,2,MICONAZOLE NITRATE,['MICONAZOLE NITRATE'],['ALLIED TRADE LINK LLC'],['84387-003'],['84387-003-01'],[],['TOPICAL'],['HUMAN OTC DRUG'],['MICONAZOLE NITRATE'],['VW4H1CYW1K'],[],[],[],['26bc78a5-3755-5f69-e063-6394a90a11a8'],['25520dba-0159-2a3f-e063-6294a90a4c33'],[True]
20241107,9,Tylenol 8HR,['ACETAMINOPHEN'],['Kenvue Brands LLC'],['50580-309'],"['50580-309-01', '50580-309-02']",['0300450297211'],['ORAL'],['HUMAN OTC DRUG'],['ACETAMINOPHEN'],['362O9ITL9D'],[],[],[],['21e84490-8cad-bf34-e063-6394a90af940'],['5d7d1300-bcb8-466a-880b-310b360ee132'],[True]
20241107,3,Dove,['MEN SKIN DEFENSE ANTIBACTERIAL 3N1 HAND BODY SHAVE BAR'],['Conopco Inc. d/b/a/ Unilever'],['64942-1846'],"['64942-1846-1', '64942-1846-2', '64942-1846-3']",[],['TOPICAL'],['HUMAN OTC DRUG'],['BENZALKONIUM CHLORIDE'],['F5UM2KM3W7'],[],[],[],['26535c20-e0af-0945-e063-6394a90a6000'],['b9e61a03-e000-50ab-e053-2a95a90a3210'],[True]
20241107,17,Siliq,['BRODALUMAB'],['Bausch Health US LLC'],['0187-0004'],"['0187-0004-00', '0187-0004-02']",[],['SUBCUTANEOUS'],['HUMAN PRESCRIPTION DRUG'],['BRODALUMAB'],['6ZA31Y954Z'],['Interleukin-17 Receptor A Antagonist [EPC]'],[],"['Antibodies, Monoclonal [CS]']",['26544cfd-048b-bf61-e063-6394a90a0694'],['1a550c33-456a-4833-814e-8591aea7c688'],[True]
20241105,3,Antibacterial Lidocaine Wound Gel,"['BENZALKONIUM CHLORIDE, LIDOCAINE HYDROCHLORIDE']",['ASO LLC'],['51142-652'],"['51142-652-14', '51142-652-28']",[],['TOPICAL'],['HUMAN OTC DRUG'],"['BENZALKONIUM CHLORIDE', 'LIDOCAINE HYDROCHLORIDE']","['F5UM2KM3W7', 'V13007Z41A']",[],[],[],['262f971a-aa6f-8cd4-e063-6394a90a40b0'],['cb9505b7-222d-3a24-e053-2a95a90a0b64'],[]
20241106,1,Levothyroxine Sodium,['LEVOTHYROXINE SODIUM'],"['NuCare Pharmaceuticals, Inc.']",['68071-3717'],['68071-3717-9'],['0368071371796'],['ORAL'],['HUMAN PRESCRIPTION DRUG'],['LEVOTHYROXINE SODIUM'],['9J765S329G'],[],[],[],['2646aad3-40b8-1df0-e063-6294a90aed7d'],['2646a481-09a5-af6a-e063-6394a90a16da'],[]
20241112,3,AVON Night Magic Essence Roll-On Anti-Perspirant Deodorant,['ALUMINUM CHLOROHYDRATE'],"['Avon Cosmetics Manufacturing, S. de R.L. de C.V.']",['71110-1515'],['71110-1515-1'],[],['TOPICAL'],['HUMAN OTC DRUG'],['ALUMINUM CHLOROHYDRATE'],['HPN8MZW13M'],[],[],[],['26b80a10-9e94-6d38-e063-6394a90aa6c4'],['2423311d-0f08-3037-e063-6294a90a0101'],[True]
20241105,2,Walgreens Eczema Relief Body Skin Protectant,['OATMEAL'],['Walgreen Company'],['0363-8395'],['0363-8395-01'],[],['TOPICAL'],['HUMAN OTC DRUG'],['OATMEAL'],['8PI54V663Y'],"['Non-Standardized Food Allergenic Extract [EPC]', 'Non-Standardized Plant Allergenic Extract [EPC]']","['Increased Histamine Release [PE]', 'Cell-mediated Immunity [PE]']","['Allergens [CS]', 'Dietary Proteins [CS]', 'Plant Proteins [CS]']",['4c2f164d-3abd-42c5-8fbb-e915d8dda2c7'],['b2eebc2f-addd-4822-b224-04bd5f450653'],[True]
